lcs,lcs2,ngd,jacpos,cospos,lev1,euc,FFF,cos2,cos,cos1,jac2,jac,f2,sizediff,dis,l1,l2,lsa,sim
0.333333333,0.333333333,0.25819889,0.857142857,0.56694671,7,1,FALSE,0,0.365148372,0.547722558,0.625,0.777777778,2331968,3,1,TRUE,TRUE,0.609521407,no
0.625,0.375,0.676123404,0.5,0.894427191,4,0.875,FALSE,0.816496581,0.721687836,0.774596669,0.5,0.444444444,996391,0,2,TRUE,TRUE,0.90053606,yes
0.333333333,0.666666667,0.5,0.666666667,0.77151675,3,1,FALSE,0,0.40824829,0.40824829,0.75,0.75,670031,1,1,TRUE,FALSE,0.734104858,yes
0.142857143,0.2,0.204124145,0.888888889,0.397359707,10,1,FALSE,0,0.169030851,0.169030851,0.909090909,0.909090909,117069,0,2,TRUE,FALSE,0.144550301,no
0.25,0.25,0.43643578,0.75,0.530330086,8,1,FALSE,0,0.353553391,0.353553391,0.8,0.8,631977,0,4,TRUE,TRUE,0.550060654,no
0.5,0.375,0.612372436,0.571428571,0.787726361,5,0.5,FALSE,0,0.632455532,0.632455532,0.555555556,0.555555556,1291950,0,3,FALSE,FALSE,0.727848871,no
0.333333333,0.5,0.577350269,0.6,0.734846923,6,0.833333333,FALSE,0,0.40824829,0.40824829,0.75,0.75,137719,1,2,TRUE,FALSE,0.338899278,no
0.222222222,0.666666667,0.365148372,0.777777778,0.648203724,11,1,FALSE,0,0.272165527,0.272165527,0.846153846,0.846153846,2334091,1,3,FALSE,FALSE,0.228689527,no
0.333333333,0.5,0.40824829,0.75,0.6,3,0.666666667,FALSE,0,0.40824829,0.40824829,0.75,0.75,2009712,0,1,FALSE,FALSE,0.525646263,no
0.25,1,0.333333333,0.8,0.571428571,5,1,FALSE,0,0.288675135,0.288675135,0.833333333,0.833333333,6155,0,1,FALSE,TRUE,0.560414581,no
0.75,0.5,1,0,0.953462589,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
1,0.75,1,0,1,0,0,FALSE,1,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.2,0.2,0.516397779,0.666666667,0.759072115,7,1,FALSE,0,0.223606798,0.670820393,0.5,0.875,99277,0,1,TRUE,FALSE,0.804442637,yes
0,0.4,0,1,0.603022689,9,1,FALSE,0,0,0,1,1,4096715,1,1,FALSE,FALSE,-0.01346608,no
0.333333333,0.333333333,0,1,0.645497224,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,4097106,0,0,FALSE,FALSE,0.198356634,no
0.75,0.75,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096577,0,0,TRUE,TRUE,0.853621733,yes
0,0.333333333,0.353553391,0.8,0.612372436,7,1,FALSE,0,0,0.288675135,0.833333333,1,4097107,3,1,FALSE,FALSE,0.358194338,no
0.5,0.666666667,0.40824829,0.75,0.774596669,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096577,0,1,FALSE,FALSE,0.698195787,no
0.285714286,0.5,0.471404521,0.714285714,0.577350269,7,0.714285714,FALSE,1,0.377964473,0.377964473,0.777777778,0.777777778,2336965,3,3,FALSE,FALSE,0.701759956,no
0.5,0.75,0.666666667,0.5,0.801783726,4,0.5,FALSE,0,0.5,0.75,0.4,0.666666667,4096576,0,0,FALSE,FALSE,0.840848695,no
0.5,0.375,0.670820393,0.5,0.760638829,5,1,FALSE,1,0.632455532,0.632455532,0.555555556,0.555555556,1139393,0,3,TRUE,TRUE,0.753292825,yes
0.333333333,1,0.316227766,0.833333333,0.596284794,5,0.666666667,FALSE,0,0.471404521,0.471404521,0.714285714,0.714285714,4096577,0,3,FALSE,FALSE,0.338899221,no
0.5,0.5,0.666666667,0.5,0.755928946,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,249051,3,1,TRUE,TRUE,0.752735685,no
0.222222222,0.333333333,0.43643578,0.75,0.755928946,8,1,FALSE,0,0.384900179,0.384900179,0.8,0.8,2335578,1,6,TRUE,TRUE,0.166176889,no
0.8,0.8,0.75,0.4,0.824957911,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,1822500,0,0,FALSE,TRUE,0.994103422,no
0.5,1,0.288675135,0.833333333,0.762770071,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,99179,0,0,FALSE,TRUE,0.888504398,yes
0.8,0.4,0.75,0.4,0.888888889,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096580,0,0,TRUE,TRUE,0.909183546,yes
0.333333333,0.5,0.25819889,0.857142857,0.641688948,6,0.833333333,FALSE,0,0.40824829,0.40824829,0.75,0.75,192369,0,2,TRUE,FALSE,0.564829068,no
0.2,0.75,0.288675135,0.833333333,0.426401433,7,0.8,FALSE,0,0.223606798,0.223606798,0.875,0.875,769690,0,1,FALSE,FALSE,0.411784812,no
0.285714286,0.75,0.471404521,0.714285714,0.524142418,7,1,FALSE,1,0.377964473,0.377964473,0.777777778,0.777777778,2100182,3,3,TRUE,TRUE,0.65728236,no
0.333333333,0.666666667,0.40824829,0.75,0.6,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,235110,1,0,TRUE,FALSE,0.369412957,yes
0.333333333,0.666666667,0,1,0.6172134,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,6121,0,0,FALSE,TRUE,0.747279515,no
0.4,0.666666667,0.353553391,0.8,0.721687836,4,0.8,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,194187,0,2,TRUE,FALSE,0.809740689,yes
0.75,0.5,0.666666667,0.5,0.816496581,2,0.5,FALSE,0,0.75,0.75,0.4,0.4,4096576,0,0,FALSE,FALSE,0.789332816,no
0.666666667,0,0,1,0.894427191,1,0.666666667,FALSE,0,0.816496581,0.816496581,0.333333333,0.333333333,4097108,0,1,TRUE,FALSE,0.849842635,yes
0.25,0.5,0.333333333,0.8,0.707106781,6,0.75,FALSE,0,0.25,0.25,0.857142857,0.857142857,4096577,0,0,FALSE,FALSE,0.07722845,no
0.142857143,0.666666667,0,1,0.5,8,0.857142857,FALSE,0,0.21821789,0.21821789,0.888888889,0.888888889,4096577,0,4,FALSE,FALSE,0.068228334,no
0,0.75,0,1,0.285714286,7,1,FALSE,0,0,0.288675135,0.833333333,1,176400,1,1,FALSE,FALSE,0.032004195,no
0,0.166666667,0,1,0.319801075,10,1,FALSE,0,0,0,1,1,746685,1,2,FALSE,FALSE,0.20393797,no
0.333333333,0.2,0.5,0.666666667,0.632455532,7,0.666666667,FALSE,0,0.365148372,0.365148372,0.777777778,0.777777778,233848,1,1,FALSE,FALSE,0.607118944,no
0,0.666666667,0,1,0.23570226,10,1,FALSE,0,0,0,1,1,3347779,3,2,FALSE,FALSE,0.019151427,no
0.6,0.4,0.577350269,0.6,0.783349452,4,0.4,FALSE,0,0.6,0.6,0.571428571,0.571428571,437656,1,0,TRUE,TRUE,0.763147169,yes
0.428571429,0.833333333,0.223606798,0.875,0.700140042,7,0.857142857,FALSE,0,0.46291005,0.6172134,0.555555556,0.7,288901,0,1,FALSE,TRUE,0.692160507,yes
0.5,0.5,0.333333333,0.8,0.8,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,4096577,0,0,FALSE,TRUE,0.310861846,no
0.8,0.4,0.75,0.4,0.923076923,2,0.2,FALSE,0,0.8,0.8,0.333333333,0.333333333,4096577,0,0,TRUE,TRUE,0.882913158,yes
0.5,0.666666667,0.632455532,0.6,0.69310328,3,0.666666667,FALSE,0,0.707106781,0.707106781,0.5,0.5,4096576,0,3,TRUE,FALSE,0.605289817,no
0.333333333,0.333333333,0.40824829,0.75,0.680413817,4,1,FALSE,0,0.333333333,0.333333333,0.8,0.8,176954,1,0,FALSE,FALSE,0.709778653,no
0.125,0.5,0.23570226,0.875,0.535303379,10,1,FALSE,0,0.176776695,0.176776695,0.909090909,0.909090909,558195,3,4,FALSE,FALSE,0.197364631,no
0.75,0.25,0.75,0.4,0.909090909,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,635850,0,0,FALSE,TRUE,0.69961317,no
0.75,0.75,0.816496581,0.333333333,0.9258201,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.974565098,no
0.25,0.375,0.474341649,0.7,0.68219104,9,0.875,FALSE,0,0.316227766,0.632455532,0.555555556,0.818181818,343276,0,3,TRUE,FALSE,0.951847325,no
0.111111111,1,0.21821789,0.888888889,0.452910814,10,1,FALSE,0,0.19245009,0.19245009,0.909090909,0.909090909,2337723,0,6,TRUE,FALSE,0.484037496,no
0.714285714,0.428571429,0.75,0.4,0.909090909,4,0.285714286,FALSE,0,0.714285714,0.714285714,0.444444444,0.444444444,2339989,1,0,TRUE,TRUE,0.835919793,yes
1,0.571428571,1,0,1,0,0,FALSE,0,1,1,0,0,4096576,0,0,TRUE,TRUE,1,yes
0.2,0.4,0.333333333,0.8,0.545544726,7,1,FALSE,0,0.223606798,0.223606798,0.875,0.875,4097109,3,1,FALSE,FALSE,0.457097248,no
0.5,0.25,0.666666667,0.5,0.818181818,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,4097110,1,0,TRUE,TRUE,0.730891094,no
0.25,1,0,1,0.452267017,4,1,FALSE,0,0.353553391,0.353553391,0.8,0.8,4097111,0,2,FALSE,FALSE,0.50489324,yes
0.6,0.75,0.5,0.666666667,0.816496581,3,0.8,FALSE,1,0.670820393,0.670820393,0.5,0.5,99179,0,1,TRUE,TRUE,0.764657052,yes
0.461538462,0.666666667,0.821583836,0.4,0.823687768,9,0.615384615,FALSE,0,0.602464076,0.778498944,0.461538462,0.666666667,4097112,0,4,FALSE,FALSE,0.937922254,yes
0.571428571,0.285714286,0.666666667,0.5,0.848668425,6,0.714285714,FALSE,0,0.571428571,0.571428571,0.6,0.6,157206,1,0,TRUE,TRUE,0.648683208,yes
0.666666667,0.666666667,0.5,0.666666667,0.801783726,2,0.333333333,FALSE,0,0.666666667,0.666666667,0.5,0.5,176175,0,0,FALSE,TRUE,0.98364044,no
0.2,0.6,0.5,0.666666667,0.612372436,8,1,FALSE,0,0.2,0.4,0.75,0.888888889,176729,3,0,FALSE,FALSE,0.779600099,no
0.75,0.5,0.666666667,0.5,0.87038828,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
0.857142857,0.571428571,0.8,0.333333333,0.859337849,2,0.142857143,TRUE,0,0.857142857,0.857142857,0.25,0.25,2342925,0,0,FALSE,TRUE,0.993943402,no
0.4,0.333333333,0.353553391,0.8,0.821583836,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,4097113,1,2,TRUE,TRUE,0.879206474,no
0.571428571,0.333333333,0.547722558,0.625,0.77151675,5,0.428571429,FALSE,0,0.6172134,0.6172134,0.555555556,0.555555556,64953,0,1,FALSE,FALSE,0.874963693,no
0.2,0.25,0.5,0.666666667,0.629940788,7,0.8,FALSE,0,0.223606798,0.447213595,0.714285714,0.875,875274,0,1,FALSE,FALSE,0.797623691,no
0.857142857,0.428571429,1,0,0.944444444,2,0.142857143,FALSE,0,0.857142857,0.857142857,0.25,0.25,2345619,1,0,TRUE,TRUE,0.916842542,yes
0.5,0.333333333,0.5,0.666666667,0.77151675,3,0.75,FALSE,0,0.577350269,0.577350269,0.6,0.6,1127582,0,1,TRUE,FALSE,0.652525863,no
0.666666667,0.2,0.670820393,0.5,0.881917104,3,0.833333333,FALSE,1,0.730296743,0.912870929,0.166666667,0.428571429,709199,0,1,TRUE,TRUE,0.999986084,yes
0.6,0.4,0.547722558,0.625,0.87114481,6,0.9,FALSE,1,0.670820393,0.782623792,0.363636364,0.5,1182413,0,2,TRUE,TRUE,0.910911118,yes
0.75,0.625,0.833333333,0.285714286,0.880704846,3,1,FALSE,1,0.801783726,0.801783726,0.333333333,0.333333333,546774,0,1,TRUE,TRUE,0.896676705,yes
0.25,0.25,0.25,0.857142857,0.530330086,6,0.75,FALSE,0,0.25,0.5,0.666666667,0.857142857,4096624,0,0,FALSE,FALSE,0.452916347,no
0.166666667,0.666666667,0.670820393,0.5,0.646761667,9,1,FALSE,0,0.182574186,0.547722558,0.625,0.9,1734743,1,1,TRUE,FALSE,0.803171857,yes
0.333333333,0.333333333,0.5,0.666666667,0.714285714,4,0.666666667,FALSE,0,0.333333333,0.333333333,0.8,0.8,568430,0,0,TRUE,FALSE,0.34895999,yes
0.285714286,0.5,0.43643578,0.75,0.471404521,7,1,FALSE,0,0.377964473,0.377964473,0.777777778,0.777777778,1177984,3,3,FALSE,FALSE,0.673307783,no
0.833333333,0.6,0.894427191,0.2,0.956182887,1,0.666666667,FALSE,0,0.912870929,0.912870929,0.166666667,0.166666667,4096576,0,1,TRUE,TRUE,0.994209254,no
0.75,0.5,0.666666667,0.5,0.857142857,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096580,0,0,TRUE,TRUE,0.340682748,yes
0.5,0.333333333,0.666666667,0.5,0.859337849,3,1,FALSE,0,0.577350269,0.577350269,0.6,0.6,284000,0,1,TRUE,TRUE,0.779737429,no
0,0.666666667,0,1,0.544331054,6,1,FALSE,0,0,0,1,1,453463,1,0,FALSE,FALSE,0.000762665,no
0.5,0.666666667,0.632455532,0.6,0.792593924,3,0.666666667,FALSE,0,0.707106781,0.707106781,0.5,0.5,4096576,0,3,FALSE,FALSE,0.607588183,no
0.2,0.5,0,1,0.547722558,7,1,FALSE,0,0.223606798,0.670820393,0.5,0.875,176217,1,1,TRUE,FALSE,0.799877901,yes
0.4,0.333333333,0.577350269,0.6,0.870285269,4,1,FALSE,0,0.516397779,0.516397779,0.666666667,0.666666667,4096960,1,2,TRUE,TRUE,0.742550109,no
0.75,0.25,0.666666667,0.5,0.875,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,4096580,0,0,TRUE,TRUE,0.831668172,yes
0.5,0,0.577350269,0.6,0.703526471,4,0.5,FALSE,0,0.5,0.5,0.666666667,0.666666667,417147,0,0,TRUE,TRUE,0.64793781,no
0.625,0.5,0.507092553,0.666666667,0.801783726,4,0.875,FALSE,0,0.721687836,0.721687836,0.444444444,0.444444444,4096811,0,2,TRUE,TRUE,0.97552542,yes
0.75,0.5,0.666666667,0.5,0.85811633,2,0.25,FALSE,0,0.75,1,0,0.4,176175,0,0,TRUE,FALSE,1,yes
0.6,0.5,0.866025404,0.25,0.948683298,3,0.4,TRUE,0,0.670820393,0.894427191,0.2,0.5,4096576,0,1,FALSE,FALSE,0.99262479,no
0.5,0.5,0.40824829,0.75,0.738548946,3,0.5,FALSE,0,0.577350269,0.577350269,0.6,0.6,4096577,0,1,FALSE,FALSE,0.320570896,no
0.5,1,0.816496581,0.333333333,0.707106781,4,0.5,FALSE,0,0.5,0.75,0.4,0.666666667,2347724,0,0,TRUE,FALSE,0.992229909,yes
0.6,0.4,0.333333333,0.8,0.720576692,4,0.4,FALSE,0,0.6,0.8,0.333333333,0.571428571,4097006,0,0,TRUE,TRUE,0.754722096,no
0.285714286,1,0.471404521,0.714285714,0.53935989,6,1,FALSE,0,0.43643578,0.43643578,0.75,0.75,900737,3,4,FALSE,FALSE,0.618085393,no
0.5,0.2,0.670820393,0.5,0.880704846,5,0.5,FALSE,0,0.547722558,0.730296743,0.428571429,0.625,2349000,0,1,FALSE,FALSE,0.990272292,no
0.4,0.8,0.666666667,0.5,0.6172134,5,1,FALSE,0,0.447213595,0.447213595,0.714285714,0.714285714,622395,0,1,TRUE,TRUE,0.655139522,yes
0.2,0.4,0.5,0.666666667,0.667124385,8,0.8,FALSE,0,0.2,0.4,0.75,0.888888889,524293,1,0,FALSE,FALSE,0.679908067,no
0.142857143,0.4,0,1,0.728025208,10,0.857142857,FALSE,0,0.169030851,0.338061702,0.8,0.909090909,176370,1,2,FALSE,FALSE,0.487039335,no
0.75,0.666666667,0.40824829,0.75,0.774596669,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.796124669,no
0.75,0.25,0.75,0.4,0.801783726,2,0.25,FALSE,0,0.75,0.75,0.4,0.4,1395432,0,0,TRUE,TRUE,0.747738836,no
0.666666667,0.333333333,0.666666667,0.5,0.717137166,2,0.666666667,FALSE,0,0.666666667,0.666666667,0.5,0.5,2351422,0,0,FALSE,FALSE,0.994654688,no
0.2,0.666666667,0,1,0.510310363,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,659940,1,2,TRUE,FALSE,0.562976509,no
0,0.4,0,1,0.522232968,9,1,FALSE,0,0,0,1,1,2351975,1,1,FALSE,FALSE,0.00948389,no
0.75,0.666666667,0.816496581,0.333333333,0.911684612,1,0.5,FALSE,0,0.866025404,0.866025404,0.25,0.25,4096576,0,1,TRUE,FALSE,0.865694491,no
0.8,0.75,0.866025404,0.25,0.838627869,1,0.2,TRUE,0,0.894427191,0.894427191,0.2,0.2,4096576,0,1,FALSE,FALSE,0.842670801,no
0.833333333,0.333333333,0.8,0.333333333,0.964285714,2,0.166666667,FALSE,1,0.833333333,0.833333333,0.285714286,0.285714286,240975,0,0,TRUE,TRUE,0.981731219,no
0.2,0.4,0.353553391,0.8,0.404519917,6,1,FALSE,0,0.25819889,0.25819889,0.857142857,0.857142857,4096781,3,2,TRUE,FALSE,0.382490737,no
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
